freq,unit,deg_urb,rskpovth,geo,year,pollution_rate
Annual,Percentage,Cities,Below 60%,Finland,2020,13.3
Annual,Percentage,Cities,Below 60%,Finland,2023,13.1
Annual,Percentage,Cities,Below 60%,Sweden,2004,10.7
Annual,Percentage,Cities,Below 60%,Sweden,2005,8.5
Annual,Percentage,Cities,Below 60%,Sweden,2006,11.4
Annual,Percentage,Cities,Below 60%,Sweden,2007,6.1
Annual,Percentage,Cities,Below 60%,Sweden,2008,16.1
Annual,Percentage,Cities,Below 60%,Sweden,2009,12.7
Annual,Percentage,Cities,Below 60%,Sweden,2010,8.3
Annual,Percentage,Cities,Below 60%,Sweden,2011,7.3
Annual,Percentage,Cities,Below 60%,Sweden,2012,8.4
Annual,Percentage,Cities,Below 60%,Sweden,2013,13.6
Annual,Percentage,Cities,Below 60%,Sweden,2014,13.8
Annual,Percentage,Cities,Below 60%,Sweden,2015,12.3
Annual,Percentage,Cities,Below 60%,Sweden,2016,11.5
Annual,Percentage,Cities,Below 60%,Sweden,2017,13.8
Annual,Percentage,Cities,Below 60%,Sweden,2018,9.7
Annual,Percentage,Cities,Below 60%,Sweden,2019,13.6
Annual,Percentage,Cities,Below 60%,Sweden,2020,7.2
Annual,Percentage,Cities,Below 60%,Sweden,2023,8.9
Annual,Percentage,Cities,Below 60%,Iceland,2004,14.2
Annual,Percentage,Cities,Below 60%,Iceland,2005,8.4
Annual,Percentage,Cities,Below 60%,Iceland,2006,11.8
Annual,Percentage,Cities,Below 60%,Iceland,2007,15.2
Annual,Percentage,Cities,Below 60%,Iceland,2008,13.7
Annual,Percentage,Cities,Below 60%,Iceland,2009,17.0
Annual,Percentage,Cities,Below 60%,Iceland,2010,14.1
Annual,Percentage,Cities,Below 60%,Iceland,2011,13.3
Annual,Percentage,Cities,Below 60%,Iceland,2012,7.0
Annual,Percentage,Cities,Below 60%,Iceland,2013,11.0
Annual,Percentage,Cities,Below 60%,Iceland,2014,14.4
Annual,Percentage,Cities,Below 60%,Iceland,2015,10.5
Annual,Percentage,Cities,Below 60%,Iceland,2016,11.9
Annual,Percentage,Cities,Below 60%,Iceland,2017,11.7
Annual,Percentage,Cities,Below 60%,Iceland,2018,10.2
Annual,Percentage,Cities,Below 60%,Iceland,2019,19.7
Annual,Percentage,Cities,Below 60%,Iceland,2020,17.9
Annual,Percentage,Cities,Below 60%,Norway,2004,11.8
Annual,Percentage,Cities,Below 60%,Norway,2005,10.3
Annual,Percentage,Cities,Below 60%,Norway,2006,14.1
Annual,Percentage,Cities,Below 60%,Norway,2007,11.6
Annual,Percentage,Cities,Below 60%,Norway,2008,13.5
Annual,Percentage,Cities,Below 60%,Norway,2009,10.0
Annual,Percentage,Cities,Below 60%,Norway,2010,14.6
Annual,Percentage,Cities,Below 60%,Norway,2011,10.1
Annual,Percentage,Cities,Below 60%,Norway,2012,10.5
Annual,Percentage,Cities,Below 60%,Norway,2013,10.6
Annual,Percentage,Cities,Below 60%,Norway,2015,10.2
Annual,Percentage,Cities,Below 60%,Norway,2016,12.9
Annual,Percentage,Cities,Below 60%,Norway,2017,9.9
Annual,Percentage,Cities,Below 60%,Norway,2018,10.9
Annual,Percentage,Cities,Below 60%,Norway,2019,7.8
Annual,Percentage,Cities,Below 60%,Norway,2020,8.9
Annual,Percentage,Cities,Below 60%,Norway,2023,11.0
Annual,Percentage,Cities,Below 60%,Switzerland,2007,21.6
Annual,Percentage,Cities,Below 60%,Switzerland,2008,19.0
Annual,Percentage,Cities,Below 60%,Switzerland,2009,15.0
Annual,Percentage,Cities,Below 60%,Switzerland,2010,15.7
Annual,Percentage,Cities,Below 60%,Switzerland,2011,18.5
Annual,Percentage,Cities,Below 60%,Switzerland,2012,11.8
Annual,Percentage,Cities,Below 60%,Switzerland,2013,15.1
Annual,Percentage,Cities,Below 60%,Switzerland,2014,15.3
Annual,Percentage,Cities,Below 60%,Switzerland,2015,13.6
Annual,Percentage,Cities,Below 60%,Switzerland,2016,9.1
Annual,Percentage,Cities,Below 60%,Switzerland,2017,16.9
Annual,Percentage,Cities,Below 60%,Switzerland,2018,15.2
Annual,Percentage,Cities,Below 60%,Switzerland,2019,16.9
Annual,Percentage,Cities,Below 60%,Switzerland,2020,11.7
Annual,Percentage,Cities,Below 60%,Switzerland,2023,14.6
Annual,Percentage,Cities,Below 60%,United Kingdom,2005,14.6
Annual,Percentage,Cities,Below 60%,United Kingdom,2006,14.7
Annual,Percentage,Cities,Below 60%,United Kingdom,2007,12.8
Annual,Percentage,Cities,Below 60%,United Kingdom,2008,13.8
Annual,Percentage,Cities,Below 60%,United Kingdom,2009,13.8
Annual,Percentage,Cities,Below 60%,United Kingdom,2010,13.2
Annual,Percentage,Cities,Below 60%,United Kingdom,2011,16.1
Annual,Percentage,Cities,Below 60%,United Kingdom,2012,9.7
Annual,Percentage,Cities,Below 60%,United Kingdom,2013,12.4
Annual,Percentage,Cities,Below 60%,United Kingdom,2014,10.9
Annual,Percentage,Cities,Below 60%,United Kingdom,2015,13.0
Annual,Percentage,Cities,Below 60%,United Kingdom,2016,12.9
Annual,Percentage,Cities,Below 60%,United Kingdom,2017,14.1
Annual,Percentage,Cities,Below 60%,United Kingdom,2018,15.8
Annual,Percentage,Cities,Below 60%,North Macedonia,2010,17.2
Annual,Percentage,Cities,Below 60%,North Macedonia,2011,15.4
Annual,Percentage,Cities,Below 60%,North Macedonia,2016,22.4
Annual,Percentage,Cities,Below 60%,North Macedonia,2017,9.6
Annual,Percentage,Cities,Below 60%,North Macedonia,2018,13.2
Annual,Percentage,Cities,Below 60%,North Macedonia,2019,15.8
Annual,Percentage,Cities,Below 60%,North Macedonia,2020,12.7
Annual,Percentage,Cities,Below 60%,North Macedonia,2023,23.4
Annual,Percentage,Cities,Below 60%,Albania,2017,6.5
Annual,Percentage,Cities,Below 60%,Albania,2018,3.9
Annual,Percentage,Cities,Below 60%,Albania,2019,4.8
Annual,Percentage,Cities,Below 60%,Albania,2020,8.6
Annual,Percentage,Cities,Below 60%,Serbia,2013,27.1
Annual,Percentage,Cities,Below 60%,Serbia,2014,19.1
Annual,Percentage,Cities,Below 60%,Serbia,2015,17.0
Annual,Percentage,Cities,Below 60%,Serbia,2016,16.3
Annual,Percentage,Cities,Below 60%,Serbia,2017,13.5
Annual,Percentage,Cities,Below 60%,Serbia,2018,18.6
Annual,Percentage,Cities,Below 60%,Serbia,2019,23.3
Annual,Percentage,Cities,Below 60%,Serbia,2020,15.9
Annual,Percentage,Cities,Below 60%,Serbia,2023,19.6
Annual,Percentage,Cities,Above 60%,Belgium,2003,21.1
Annual,Percentage,Cities,Above 60%,Belgium,2004,21.0
Annual,Percentage,Cities,Above 60%,Belgium,2005,21.0
Annual,Percentage,Cities,Above 60%,Belgium,2006,19.6
Annual,Percentage,Cities,Above 60%,Belgium,2007,21.2
Annual,Percentage,Cities,Above 60%,Belgium,2008,19.6
Annual,Percentage,Cities,Above 60%,Belgium,2009,17.3
Annual,Percentage,Cities,Above 60%,Belgium,2010,15.8
Annual,Percentage,Cities,Above 60%,Belgium,2011,19.3
Annual,Percentage,Cities,Above 60%,Belgium,2012,20.7
Annual,Percentage,Cities,Above 60%,Belgium,2013,26.4
Annual,Percentage,Cities,Above 60%,Belgium,2014,25.6
Annual,Percentage,Cities,Above 60%,Belgium,2015,22.8
Annual,Percentage,Cities,Above 60%,Belgium,2016,23.7
Annual,Percentage,Cities,Above 60%,Belgium,2017,21.0
Annual,Percentage,Cities,Above 60%,Belgium,2018,24.6
Annual,Percentage,Cities,Above 60%,Belgium,2019,21.9
Annual,Percentage,Cities,Above 60%,Belgium,2020,18.9
Annual,Percentage,Cities,Above 60%,Belgium,2023,22.8
Annual,Percentage,Cities,Above 60%,Bulgaria,2005,29.4
Annual,Percentage,Cities,Above 60%,Bulgaria,2006,29.4
Annual,Percentage,Cities,Above 60%,Bulgaria,2007,31.2
Annual,Percentage,Cities,Above 60%,Bulgaria,2008,26.8
Annual,Percentage,Cities,Above 60%,Bulgaria,2009,27.7
Annual,Percentage,Cities,Above 60%,Bulgaria,2010,21.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2011,21.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2012,20.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2013,17.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2014,19.1
Annual,Percentage,Cities,Above 60%,Bulgaria,2015,18.0
Annual,Percentage,Cities,Above 60%,Bulgaria,2016,18.7
Annual,Percentage,Cities,Above 60%,Bulgaria,2017,16.7
Annual,Percentage,Cities,Above 60%,Bulgaria,2018,18.4
Annual,Percentage,Cities,Above 60%,Bulgaria,2019,17.1
Annual,Percentage,Cities,Above 60%,Bulgaria,2020,13.9
Annual,Percentage,Cities,Above 60%,Bulgaria,2023,12.7
Annual,Percentage,Cities,Above 60%,Czechia,2005,26.7
Annual,Percentage,Cities,Above 60%,Czechia,2006,24.1
Annual,Percentage,Cities,Above 60%,Czechia,2007,22.7
Annual,Percentage,Cities,Above 60%,Czechia,2008,24.8
Annual,Percentage,Cities,Above 60%,Czechia,2009,28.7
Annual,Percentage,Cities,Above 60%,Czechia,2010,25.9
Annual,Percentage,Cities,Above 60%,Czechia,2011,23.6
Annual,Percentage,Cities,Above 60%,Czechia,2012,18.1
Annual,Percentage,Cities,Above 60%,Czechia,2013,18.7
Annual,Percentage,Cities,Above 60%,Czechia,2014,18.5
Annual,Percentage,Cities,Above 60%,Czechia,2015,17.3
Annual,Percentage,Cities,Above 60%,Czechia,2016,16.2
Annual,Percentage,Cities,Above 60%,Czechia,2017,15.6
Annual,Percentage,Cities,Above 60%,Czechia,2018,16.6
Annual,Percentage,Cities,Above 60%,Czechia,2019,15.6
Annual,Percentage,Cities,Above 60%,Czechia,2020,13.9
Annual,Percentage,Cities,Above 60%,Czechia,2023,12.7
Annual,Percentage,Cities,Above 60%,Denmark,2003,9.6
Annual,Percentage,Cities,Above 60%,Denmark,2004,10.6
Annual,Percentage,Cities,Above 60%,Denmark,2005,10.4
Annual,Percentage,Cities,Above 60%,Denmark,2006,11.6
Annual,Percentage,Cities,Above 60%,Denmark,2007,12.7
Annual,Percentage,Cities,Above 60%,Denmark,2008,12.5
Annual,Percentage,Cities,Above 60%,Denmark,2009,11.2
Annual,Percentage,Cities,Above 60%,Denmark,2010,11.3
Annual,Percentage,Cities,Above 60%,Denmark,2011,12.7
Annual,Percentage,Cities,Above 60%,Denmark,2012,8.9
Annual,Percentage,Cities,Above 60%,Denmark,2013,10.4
Annual,Percentage,Cities,Above 60%,Denmark,2014,12.1
Annual,Percentage,Cities,Above 60%,Denmark,2015,8.5
Annual,Percentage,Cities,Above 60%,Denmark,2016,9.7
Annual,Percentage,Cities,Above 60%,Denmark,2017,11.6
Annual,Percentage,Cities,Above 60%,Denmark,2018,12.0
Annual,Percentage,Cities,Above 60%,Denmark,2019,13.9
Annual,Percentage,Cities,Above 60%,Denmark,2020,11.8
Annual,Percentage,Cities,Above 60%,Denmark,2023,9.4
Annual,Percentage,Cities,Above 60%,Germany,2005,27.4
Annual,Percentage,Cities,Above 60%,Germany,2006,31.2
Annual,Percentage,Cities,Above 60%,Germany,2007,27.6
Annual,Percentage,Cities,Above 60%,Germany,2008,29.2
Annual,Percentage,Cities,Above 60%,Germany,2009,29.6
Annual,Percentage,Cities,Above 60%,Germany,2010,26.6
Annual,Percentage,Cities,Above 60%,Germany,2011,29.1
Annual,Percentage,Cities,Above 60%,Germany,2012,31.8
Annual,Percentage,Cities,Above 60%,Germany,2013,31.8
Annual,Percentage,Cities,Above 60%,Germany,2014,31.2
Annual,Percentage,Cities,Above 60%,Germany,2015,31.8
Annual,Percentage,Cities,Above 60%,Germany,2016,32.2
Annual,Percentage,Cities,Above 60%,Germany,2017,33.9
Annual,Percentage,Cities,Above 60%,Germany,2018,36.1
Annual,Percentage,Cities,Above 60%,Germany,2019,35.4
Annual,Percentage,Cities,Above 60%,Germany,2020,18.0
Annual,Percentage,Cities,Above 60%,Germany,2023,22.5
Annual,Percentage,Cities,Above 60%,Estonia,2004,43.6
Annual,Percentage,Cities,Above 60%,Estonia,2005,20.6
Annual,Percentage,Cities,Above 60%,Estonia,2006,25.1
Annual,Percentage,Cities,Above 60%,Estonia,2007,30.8
Annual,Percentage,Cities,Above 60%,Estonia,2008,25.1
Annual,Percentage,Cities,Above 60%,Estonia,2009,13.8
Annual,Percentage,Cities,Above 60%,Estonia,2010,10.9
Annual,Percentage,Cities,Above 60%,Estonia,2011,11.3
Annual,Percentage,Cities,Above 60%,Estonia,2012,12.3
Annual,Percentage,Cities,Above 60%,Estonia,2013,11.7
Annual,Percentage,Cities,Above 60%,Estonia,2014,14.5
Annual,Percentage,Cities,Above 60%,Estonia,2015,11.9
Annual,Percentage,Cities,Above 60%,Estonia,2016,12.5
Annual,Percentage,Cities,Above 60%,Estonia,2017,8.2
Annual,Percentage,Cities,Above 60%,Estonia,2018,9.7
Annual,Percentage,Cities,Above 60%,Estonia,2019,10.6
Annual,Percentage,Cities,Above 60%,Estonia,2020,8.4
Annual,Percentage,Cities,Above 60%,Estonia,2023,8.1
Annual,Percentage,Cities,Above 60%,Ireland,2003,12.8
Annual,Percentage,Cities,Above 60%,Ireland,2004,12.3
Annual,Percentage,Cities,Above 60%,Ireland,2005,10.7
Annual,Percentage,Cities,Above 60%,Ireland,2006,11.5
Annual,Percentage,Cities,Above 60%,Ireland,2007,10.9
Annual,Percentage,Cities,Above 60%,Ireland,2008,10.9
Annual,Percentage,Cities,Above 60%,Ireland,2009,9.1
Annual,Percentage,Cities,Above 60%,Ireland,2010,6.4
Annual,Percentage,Cities,Above 60%,Ireland,2011,5.3
Annual,Percentage,Cities,Above 60%,Ireland,2012,7.7
Annual,Percentage,Cities,Above 60%,Ireland,2013,5.1
Annual,Percentage,Cities,Above 60%,Ireland,2014,7.1
Annual,Percentage,Cities,Above 60%,Ireland,2015,6.5
Annual,Percentage,Cities,Above 60%,Ireland,2016,6.4
Annual,Percentage,Cities,Above 60%,Ireland,2017,7.3
Annual,Percentage,Cities,Above 60%,Ireland,2018,9.7
Annual,Percentage,Cities,Above 60%,Ireland,2019,8.4
Annual,Percentage,Cities,Above 60%,Ireland,2020,11.4
Annual,Percentage,Cities,Above 60%,Ireland,2023,9.0
Annual,Percentage,Cities,Above 60%,Greece,2003,29.4
Annual,Percentage,Cities,Above 60%,Greece,2004,26.1
Annual,Percentage,Cities,Above 60%,Greece,2005,32.7
Annual,Percentage,Cities,Above 60%,Greece,2006,30.9
Annual,Percentage,Cities,Above 60%,Greece,2007,31.0
Annual,Percentage,Cities,Above 60%,Greece,2008,33.6
Annual,Percentage,Cities,Above 60%,Greece,2009,35.2
Annual,Percentage,Cities,Above 60%,Greece,2010,42.8
Annual,Percentage,Cities,Above 60%,Greece,2011,39.6
Annual,Percentage,Cities,Above 60%,Greece,2012,36.4
Annual,Percentage,Cities,Above 60%,Greece,2013,39.4
Annual,Percentage,Cities,Above 60%,Greece,2014,37.6
Annual,Percentage,Cities,Above 60%,Greece,2015,30.5
Annual,Percentage,Cities,Above 60%,Greece,2016,30.9
Annual,Percentage,Cities,Above 60%,Greece,2017,32.3
Annual,Percentage,Cities,Above 60%,Greece,2018,35.7
Annual,Percentage,Cities,Above 60%,Greece,2019,34.9
Annual,Percentage,Cities,Above 60%,Greece,2020,34.1
Annual,Percentage,Cities,Above 60%,Greece,2023,34.8
Annual,Percentage,Cities,Above 60%,Spain,2004,20.2
Annual,Percentage,Cities,Above 60%,Spain,2005,21.5
Annual,Percentage,Cities,Above 60%,Spain,2006,22.1
Annual,Percentage,Cities,Above 60%,Spain,2007,19.9
Annual,Percentage,Cities,Above 60%,Spain,2008,17.6
Annual,Percentage,Cities,Above 60%,Spain,2009,18.8
Annual,Percentage,Cities,Above 60%,Spain,2010,14.0
Annual,Percentage,Cities,Above 60%,Spain,2011,9.9
Annual,Percentage,Cities,Above 60%,Spain,2012,10.1
Annual,Percentage,Cities,Above 60%,Spain,2013,13.5
Annual,Percentage,Cities,Above 60%,Spain,2014,13.3
Annual,Percentage,Cities,Above 60%,Spain,2015,12.6
Annual,Percentage,Cities,Above 60%,Spain,2016,11.6
Annual,Percentage,Cities,Above 60%,Spain,2017,9.9
Annual,Percentage,Cities,Above 60%,Spain,2018,12.8
Annual,Percentage,Cities,Above 60%,Spain,2019,15.3
Annual,Percentage,Cities,Above 60%,Spain,2020,15.1
Annual,Percentage,Cities,Above 60%,Spain,2023,12.2
Annual,Percentage,Cities,Above 60%,France,2004,26.6
Annual,Percentage,Cities,Above 60%,France,2005,21.9
Annual,Percentage,Cities,Above 60%,France,2006,20.6
Annual,Percentage,Cities,Above 60%,France,2007,22.2
Annual,Percentage,Cities,Above 60%,France,2008,19.4
Annual,Percentage,Cities,Above 60%,France,2009,17.2
Annual,Percentage,Cities,Above 60%,France,2010,17.1
Annual,Percentage,Cities,Above 60%,France,2011,15.3
Annual,Percentage,Cities,Above 60%,France,2012,13.8
Annual,Percentage,Cities,Above 60%,France,2013,15.4
Annual,Percentage,Cities,Above 60%,France,2014,14.9
Annual,Percentage,Cities,Above 60%,France,2015,17.7
Annual,Percentage,Cities,Above 60%,France,2016,19.0
Annual,Percentage,Cities,Above 60%,France,2017,17.8
Annual,Percentage,Cities,Above 60%,France,2018,19.3
Annual,Percentage,Cities,Above 60%,France,2019,20.0
Annual,Percentage,Cities,Above 60%,France,2020,25.9
Annual,Percentage,Cities,Above 60%,France,2023,23.1
Annual,Percentage,Cities,Above 60%,Croatia,2010,9.1
Annual,Percentage,Cities,Above 60%,Croatia,2011,9.3
Annual,Percentage,Cities,Above 60%,Croatia,2012,9.7
Annual,Percentage,Cities,Above 60%,Croatia,2013,10.5
Annual,Percentage,Cities,Above 60%,Croatia,2014,9.2
Annual,Percentage,Cities,Above 60%,Croatia,2015,10.2
Annual,Percentage,Cities,Above 60%,Croatia,2016,13.1
Annual,Percentage,Cities,Above 60%,Croatia,2017,11.0
Annual,Percentage,Cities,Above 60%,Croatia,2018,10.0
Annual,Percentage,Cities,Above 60%,Croatia,2019,7.8
Annual,Percentage,Cities,Above 60%,Croatia,2020,7.9
Annual,Percentage,Cities,Above 60%,Croatia,2023,6.5
Annual,Percentage,Cities,Above 60%,Italy,2004,34.4
Annual,Percentage,Cities,Above 60%,Italy,2005,33.7
Annual,Percentage,Cities,Above 60%,Italy,2006,33.7
Annual,Percentage,Cities,Above 60%,Italy,2007,32.8
Annual,Percentage,Cities,Above 60%,Italy,2008,29.9
Annual,Percentage,Cities,Above 60%,Italy,2009,31.4
Annual,Percentage,Cities,Above 60%,Italy,2010,25.7
Annual,Percentage,Cities,Above 60%,Italy,2011,29.4
Annual,Percentage,Cities,Above 60%,Italy,2012,25.4
Annual,Percentage,Cities,Above 60%,Italy,2013,23.6
Annual,Percentage,Cities,Above 60%,Italy,2014,25.1
Annual,Percentage,Cities,Above 60%,Italy,2015,28.5
Annual,Percentage,Cities,Above 60%,Italy,2016,24.8
Annual,Percentage,Cities,Above 60%,Italy,2017,18.8
Annual,Percentage,Cities,Above 60%,Italy,2018,19.3
Annual,Percentage,Cities,Above 60%,Italy,2019,20.7
Annual,Percentage,Cities,Above 60%,Italy,2020,23.2
Annual,Percentage,Cities,Above 60%,Italy,2023,14.8
Annual,Percentage,Cities,Above 60%,Cyprus,2005,21.0
Annual,Percentage,Cities,Above 60%,Cyprus,2006,27.4
Annual,Percentage,Cities,Above 60%,Cyprus,2007,30.2
Annual,Percentage,Cities,Above 60%,Cyprus,2008,21.2
Annual,Percentage,Cities,Above 60%,Cyprus,2009,20.8
Annual,Percentage,Cities,Above 60%,Cyprus,2010,20.9
Annual,Percentage,Cities,Above 60%,Cyprus,2011,19.1
Annual,Percentage,Cities,Above 60%,Cyprus,2012,15.8
Annual,Percentage,Cities,Above 60%,Cyprus,2013,14.1
Annual,Percentage,Cities,Above 60%,Cyprus,2014,11.3
Annual,Percentage,Cities,Above 60%,Cyprus,2015,8.4
Annual,Percentage,Cities,Above 60%,Cyprus,2016,8.6
Annual,Percentage,Cities,Above 60%,Cyprus,2017,8.8
Annual,Percentage,Cities,Above 60%,Cyprus,2018,9.0
Annual,Percentage,Cities,Above 60%,Cyprus,2019,9.3
Annual,Percentage,Cities,Above 60%,Cyprus,2020,9.9
Annual,Percentage,Cities,Above 60%,Cyprus,2023,12.3
Annual,Percentage,Cities,Above 60%,Latvia,2005,33.1
Annual,Percentage,Cities,Above 60%,Latvia,2006,38.6
Annual,Percentage,Cities,Above 60%,Latvia,2007,38.5
Annual,Percentage,Cities,Above 60%,Latvia,2008,41.5
Annual,Percentage,Cities,Above 60%,Latvia,2009,33.2
Annual,Percentage,Cities,Above 60%,Latvia,2010,34.7
Annual,Percentage,Cities,Above 60%,Latvia,2011,30.0
Annual,Percentage,Cities,Above 60%,Latvia,2012,25.5
Annual,Percentage,Cities,Above 60%,Latvia,2013,22.2
Annual,Percentage,Cities,Above 60%,Latvia,2014,23.3
Annual,Percentage,Cities,Above 60%,Latvia,2015,22.8
Annual,Percentage,Cities,Above 60%,Latvia,2016,23.3
Annual,Percentage,Cities,Above 60%,Latvia,2017,20.8
Annual,Percentage,Cities,Above 60%,Latvia,2018,24.7
Annual,Percentage,Cities,Above 60%,Latvia,2019,22.9
Annual,Percentage,Cities,Above 60%,Latvia,2020,20.3
Annual,Percentage,Cities,Above 60%,Latvia,2023,21.8
Annual,Percentage,Cities,Above 60%,Lithuania,2005,19.9
Annual,Percentage,Cities,Above 60%,Lithuania,2006,19.8
Annual,Percentage,Cities,Above 60%,Lithuania,2007,23.4
Annual,Percentage,Cities,Above 60%,Lithuania,2008,20.6
Annual,Percentage,Cities,Above 60%,Lithuania,2009,20.5
Annual,Percentage,Cities,Above 60%,Lithuania,2010,18.1
Annual,Percentage,Cities,Above 60%,Lithuania,2011,23.6
Annual,Percentage,Cities,Above 60%,Lithuania,2012,23.5
Annual,Percentage,Cities,Above 60%,Lithuania,2013,21.6
Annual,Percentage,Cities,Above 60%,Lithuania,2014,21.1
Annual,Percentage,Cities,Above 60%,Lithuania,2015,19.6
Annual,Percentage,Cities,Above 60%,Lithuania,2016,22.3
Annual,Percentage,Cities,Above 60%,Lithuania,2017,21.0
Annual,Percentage,Cities,Above 60%,Lithuania,2018,22.9
Annual,Percentage,Cities,Above 60%,Lithuania,2019,23.1
Annual,Percentage,Cities,Above 60%,Lithuania,2020,21.4
Annual,Percentage,Cities,Above 60%,Lithuania,2023,13.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2003,27.2
Annual,Percentage,Cities,Above 60%,Luxembourg,2004,23.7
Annual,Percentage,Cities,Above 60%,Luxembourg,2005,22.3
Annual,Percentage,Cities,Above 60%,Luxembourg,2006,21.5
Annual,Percentage,Cities,Above 60%,Luxembourg,2007,17.9
Annual,Percentage,Cities,Above 60%,Luxembourg,2008,20.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2009,19.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2010,16.5
Annual,Percentage,Cities,Above 60%,Luxembourg,2011,15.9
Annual,Percentage,Cities,Above 60%,Luxembourg,2012,14.4
Annual,Percentage,Cities,Above 60%,Luxembourg,2013,8.9
Annual,Percentage,Cities,Above 60%,Luxembourg,2014,15.7
Annual,Percentage,Cities,Above 60%,Luxembourg,2015,16.2
Annual,Percentage,Cities,Above 60%,Luxembourg,2016,14.3
Annual,Percentage,Cities,Above 60%,Luxembourg,2017,22.2
Annual,Percentage,Cities,Above 60%,Luxembourg,2018,16.1
Annual,Percentage,Cities,Above 60%,Luxembourg,2019,13.3
Annual,Percentage,Cities,Above 60%,Luxembourg,2020,11.9
Annual,Percentage,Cities,Above 60%,Luxembourg,2023,12.4
Annual,Percentage,Cities,Above 60%,Hungary,2005,22.2
Annual,Percentage,Cities,Above 60%,Hungary,2006,18.9
Annual,Percentage,Cities,Above 60%,Hungary,2007,19.6
Annual,Percentage,Cities,Above 60%,Hungary,2008,14.9
Annual,Percentage,Cities,Above 60%,Hungary,2009,15.0
Annual,Percentage,Cities,Above 60%,Hungary,2010,14.3
Annual,Percentage,Cities,Above 60%,Hungary,2011,17.7
Annual,Percentage,Cities,Above 60%,Hungary,2012,15.7
Annual,Percentage,Cities,Above 60%,Hungary,2013,17.3
Annual,Percentage,Cities,Above 60%,Hungary,2014,20.1
Annual,Percentage,Cities,Above 60%,Hungary,2015,16.4
Annual,Percentage,Cities,Above 60%,Hungary,2016,13.9
