freq,unit,deg_urb,rskpovth,geo,year,crime_rate
Annual,Percentage,Cities,Below 60%,Finland,2018,13.9
Annual,Percentage,Cities,Below 60%,Finland,2019,14.1
Annual,Percentage,Cities,Below 60%,Finland,2020,20.4
Annual,Percentage,Cities,Below 60%,Finland,2023,19.7
Annual,Percentage,Cities,Below 60%,Sweden,2004,27.0
Annual,Percentage,Cities,Below 60%,Sweden,2005,16.8
Annual,Percentage,Cities,Below 60%,Sweden,2006,27.5
Annual,Percentage,Cities,Below 60%,Sweden,2007,17.7
Annual,Percentage,Cities,Below 60%,Sweden,2008,20.3
Annual,Percentage,Cities,Below 60%,Sweden,2009,22.8
Annual,Percentage,Cities,Below 60%,Sweden,2010,27.6
Annual,Percentage,Cities,Below 60%,Sweden,2011,29.1
Annual,Percentage,Cities,Below 60%,Sweden,2012,26.8
Annual,Percentage,Cities,Below 60%,Sweden,2013,22.4
Annual,Percentage,Cities,Below 60%,Sweden,2014,23.1
Annual,Percentage,Cities,Below 60%,Sweden,2015,21.2
Annual,Percentage,Cities,Below 60%,Sweden,2016,23.4
Annual,Percentage,Cities,Below 60%,Sweden,2017,21.0
Annual,Percentage,Cities,Below 60%,Sweden,2018,20.0
Annual,Percentage,Cities,Below 60%,Sweden,2019,18.6
Annual,Percentage,Cities,Below 60%,Sweden,2020,24.3
Annual,Percentage,Cities,Below 60%,Sweden,2023,13.9
Annual,Percentage,Cities,Below 60%,Iceland,2004,7.7
Annual,Percentage,Cities,Below 60%,Iceland,2005,4.8
Annual,Percentage,Cities,Below 60%,Iceland,2006,3.9
Annual,Percentage,Cities,Below 60%,Iceland,2007,3.0
Annual,Percentage,Cities,Below 60%,Iceland,2008,7.0
Annual,Percentage,Cities,Below 60%,Iceland,2009,7.3
Annual,Percentage,Cities,Below 60%,Iceland,2010,5.9
Annual,Percentage,Cities,Below 60%,Iceland,2011,3.5
Annual,Percentage,Cities,Below 60%,Iceland,2012,9.5
Annual,Percentage,Cities,Below 60%,Iceland,2013,3.2
Annual,Percentage,Cities,Below 60%,Iceland,2014,2.8
Annual,Percentage,Cities,Below 60%,Iceland,2015,6.3
Annual,Percentage,Cities,Below 60%,Iceland,2016,5.5
Annual,Percentage,Cities,Below 60%,Iceland,2017,4.1
Annual,Percentage,Cities,Below 60%,Iceland,2018,8.0
Annual,Percentage,Cities,Below 60%,Iceland,2019,8.9
Annual,Percentage,Cities,Below 60%,Iceland,2020,5.4
Annual,Percentage,Cities,Below 60%,Norway,2004,8.1
Annual,Percentage,Cities,Below 60%,Norway,2005,8.5
Annual,Percentage,Cities,Below 60%,Norway,2006,8.9
Annual,Percentage,Cities,Below 60%,Norway,2007,8.6
Annual,Percentage,Cities,Below 60%,Norway,2008,9.6
Annual,Percentage,Cities,Below 60%,Norway,2009,8.5
Annual,Percentage,Cities,Below 60%,Norway,2010,10.2
Annual,Percentage,Cities,Below 60%,Norway,2011,7.5
Annual,Percentage,Cities,Below 60%,Norway,2012,10.8
Annual,Percentage,Cities,Below 60%,Norway,2013,10.8
Annual,Percentage,Cities,Below 60%,Norway,2015,12.6
Annual,Percentage,Cities,Below 60%,Norway,2016,8.8
Annual,Percentage,Cities,Below 60%,Norway,2017,7.8
Annual,Percentage,Cities,Below 60%,Norway,2018,8.5
Annual,Percentage,Cities,Below 60%,Norway,2019,9.5
Annual,Percentage,Cities,Below 60%,Norway,2020,6.8
Annual,Percentage,Cities,Below 60%,Norway,2023,12.5
Annual,Percentage,Cities,Below 60%,Switzerland,2007,14.2
Annual,Percentage,Cities,Below 60%,Switzerland,2008,16.5
Annual,Percentage,Cities,Below 60%,Switzerland,2009,17.7
Annual,Percentage,Cities,Below 60%,Switzerland,2010,20.6
Annual,Percentage,Cities,Below 60%,Switzerland,2011,18.9
Annual,Percentage,Cities,Below 60%,Switzerland,2012,30.6
Annual,Percentage,Cities,Below 60%,Switzerland,2013,27.1
Annual,Percentage,Cities,Below 60%,Switzerland,2014,19.2
Annual,Percentage,Cities,Below 60%,Switzerland,2015,23.7
Annual,Percentage,Cities,Below 60%,Switzerland,2016,23.7
Annual,Percentage,Cities,Below 60%,Switzerland,2017,15.3
Annual,Percentage,Cities,Below 60%,Switzerland,2018,13.1
Annual,Percentage,Cities,Below 60%,Switzerland,2019,14.5
Annual,Percentage,Cities,Below 60%,Switzerland,2020,12.6
Annual,Percentage,Cities,Below 60%,Switzerland,2023,10.8
Annual,Percentage,Cities,Below 60%,United Kingdom,2005,34.7
Annual,Percentage,Cities,Below 60%,United Kingdom,2006,36.2
Annual,Percentage,Cities,Below 60%,United Kingdom,2007,31.3
Annual,Percentage,Cities,Below 60%,United Kingdom,2008,32.5
Annual,Percentage,Cities,Below 60%,United Kingdom,2009,32.5
Annual,Percentage,Cities,Below 60%,United Kingdom,2010,31.6
Annual,Percentage,Cities,Below 60%,United Kingdom,2011,28.2
Annual,Percentage,Cities,Below 60%,United Kingdom,2012,30.3
Annual,Percentage,Cities,Below 60%,United Kingdom,2013,23.3
Annual,Percentage,Cities,Below 60%,United Kingdom,2014,26.7
Annual,Percentage,Cities,Below 60%,United Kingdom,2015,29.9
Annual,Percentage,Cities,Below 60%,United Kingdom,2016,25.4
Annual,Percentage,Cities,Below 60%,United Kingdom,2017,29.4
Annual,Percentage,Cities,Below 60%,United Kingdom,2018,31.5
Annual,Percentage,Cities,Below 60%,North Macedonia,2010,13.4
Annual,Percentage,Cities,Below 60%,North Macedonia,2011,11.3
Annual,Percentage,Cities,Below 60%,North Macedonia,2016,8.5
Annual,Percentage,Cities,Below 60%,North Macedonia,2017,3.6
Annual,Percentage,Cities,Below 60%,North Macedonia,2018,6.4
Annual,Percentage,Cities,Below 60%,North Macedonia,2019,10.5
Annual,Percentage,Cities,Below 60%,North Macedonia,2020,6.0
Annual,Percentage,Cities,Below 60%,North Macedonia,2023,13.6
Annual,Percentage,Cities,Below 60%,Albania,2017,1.6
Annual,Percentage,Cities,Below 60%,Albania,2018,0.9
Annual,Percentage,Cities,Below 60%,Albania,2019,1.2
Annual,Percentage,Cities,Below 60%,Albania,2020,0.8
Annual,Percentage,Cities,Below 60%,Serbia,2013,32.6
Annual,Percentage,Cities,Below 60%,Serbia,2014,29.7
Annual,Percentage,Cities,Below 60%,Serbia,2015,24.7
Annual,Percentage,Cities,Below 60%,Serbia,2016,25.1
Annual,Percentage,Cities,Below 60%,Serbia,2017,14.8
Annual,Percentage,Cities,Below 60%,Serbia,2018,22.9
Annual,Percentage,Cities,Below 60%,Serbia,2019,17.5
Annual,Percentage,Cities,Below 60%,Serbia,2020,18.7
Annual,Percentage,Cities,Below 60%,Serbia,2023,15.3
Annual,Percentage,Cities,Above 60%,Belgium,2003,26.2
Annual,Percentage,Cities,Above 60%,Belgium,2004,25.7
Annual,Percentage,Cities,Above 60%,Belgium,2005,23.0
Annual,Percentage,Cities,Above 60%,Belgium,2006,22.8
Annual,Percentage,Cities,Above 60%,Belgium,2007,23.0
Annual,Percentage,Cities,Above 60%,Belgium,2008,21.6
Annual,Percentage,Cities,Above 60%,Belgium,2009,20.5
Annual,Percentage,Cities,Above 60%,Belgium,2010,21.7
Annual,Percentage,Cities,Above 60%,Belgium,2011,20.4
Annual,Percentage,Cities,Above 60%,Belgium,2012,22.4
Annual,Percentage,Cities,Above 60%,Belgium,2013,30.2
Annual,Percentage,Cities,Above 60%,Belgium,2014,25.2
Annual,Percentage,Cities,Above 60%,Belgium,2015,24.5
Annual,Percentage,Cities,Above 60%,Belgium,2016,22.0
Annual,Percentage,Cities,Above 60%,Belgium,2017,19.9
Annual,Percentage,Cities,Above 60%,Belgium,2018,18.8
Annual,Percentage,Cities,Above 60%,Belgium,2019,19.7
Annual,Percentage,Cities,Above 60%,Belgium,2020,19.0
Annual,Percentage,Cities,Above 60%,Belgium,2023,21.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2005,34.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2006,34.3
Annual,Percentage,Cities,Above 60%,Bulgaria,2007,36.2
Annual,Percentage,Cities,Above 60%,Bulgaria,2008,33.1
Annual,Percentage,Cities,Above 60%,Bulgaria,2009,37.1
Annual,Percentage,Cities,Above 60%,Bulgaria,2010,33.8
Annual,Percentage,Cities,Above 60%,Bulgaria,2011,34.1
Annual,Percentage,Cities,Above 60%,Bulgaria,2012,36.6
Annual,Percentage,Cities,Above 60%,Bulgaria,2013,31.7
Annual,Percentage,Cities,Above 60%,Bulgaria,2014,31.8
Annual,Percentage,Cities,Above 60%,Bulgaria,2015,32.4
Annual,Percentage,Cities,Above 60%,Bulgaria,2016,33.0
Annual,Percentage,Cities,Above 60%,Bulgaria,2017,29.2
Annual,Percentage,Cities,Above 60%,Bulgaria,2018,27.9
Annual,Percentage,Cities,Above 60%,Bulgaria,2019,27.9
Annual,Percentage,Cities,Above 60%,Bulgaria,2020,25.9
Annual,Percentage,Cities,Above 60%,Bulgaria,2023,20.7
Annual,Percentage,Cities,Above 60%,Czechia,2005,23.4
Annual,Percentage,Cities,Above 60%,Czechia,2006,21.2
Annual,Percentage,Cities,Above 60%,Czechia,2007,20.7
Annual,Percentage,Cities,Above 60%,Czechia,2008,21.3
Annual,Percentage,Cities,Above 60%,Czechia,2009,28.4
Annual,Percentage,Cities,Above 60%,Czechia,2010,24.1
Annual,Percentage,Cities,Above 60%,Czechia,2011,22.1
Annual,Percentage,Cities,Above 60%,Czechia,2012,18.5
Annual,Percentage,Cities,Above 60%,Czechia,2013,16.5
Annual,Percentage,Cities,Above 60%,Czechia,2014,19.2
Annual,Percentage,Cities,Above 60%,Czechia,2015,15.1
Annual,Percentage,Cities,Above 60%,Czechia,2016,15.6
Annual,Percentage,Cities,Above 60%,Czechia,2017,15.1
Annual,Percentage,Cities,Above 60%,Czechia,2018,12.5
Annual,Percentage,Cities,Above 60%,Czechia,2019,12.6
Annual,Percentage,Cities,Above 60%,Czechia,2020,10.1
Annual,Percentage,Cities,Above 60%,Czechia,2023,11.6
Annual,Percentage,Cities,Above 60%,Denmark,2003,14.3
Annual,Percentage,Cities,Above 60%,Denmark,2004,18.3
Annual,Percentage,Cities,Above 60%,Denmark,2005,18.3
Annual,Percentage,Cities,Above 60%,Denmark,2006,17.8
Annual,Percentage,Cities,Above 60%,Denmark,2007,19.5
Annual,Percentage,Cities,Above 60%,Denmark,2008,22.6
Annual,Percentage,Cities,Above 60%,Denmark,2009,25.1
Annual,Percentage,Cities,Above 60%,Denmark,2010,20.3
Annual,Percentage,Cities,Above 60%,Denmark,2011,21.4
Annual,Percentage,Cities,Above 60%,Denmark,2012,15.9
Annual,Percentage,Cities,Above 60%,Denmark,2013,15.1
Annual,Percentage,Cities,Above 60%,Denmark,2014,14.2
Annual,Percentage,Cities,Above 60%,Denmark,2015,10.9
Annual,Percentage,Cities,Above 60%,Denmark,2016,12.8
Annual,Percentage,Cities,Above 60%,Denmark,2017,12.6
Annual,Percentage,Cities,Above 60%,Denmark,2018,11.8
Annual,Percentage,Cities,Above 60%,Denmark,2019,12.5
Annual,Percentage,Cities,Above 60%,Denmark,2020,10.5
Annual,Percentage,Cities,Above 60%,Denmark,2023,9.9
Annual,Percentage,Cities,Above 60%,Germany,2005,13.4
Annual,Percentage,Cities,Above 60%,Germany,2006,18.0
Annual,Percentage,Cities,Above 60%,Germany,2007,16.2
Annual,Percentage,Cities,Above 60%,Germany,2008,16.9
Annual,Percentage,Cities,Above 60%,Germany,2009,16.8
Annual,Percentage,Cities,Above 60%,Germany,2010,15.9
Annual,Percentage,Cities,Above 60%,Germany,2011,16.4
Annual,Percentage,Cities,Above 60%,Germany,2012,19.5
Annual,Percentage,Cities,Above 60%,Germany,2013,21.2
Annual,Percentage,Cities,Above 60%,Germany,2014,20.3
Annual,Percentage,Cities,Above 60%,Germany,2015,21.6
Annual,Percentage,Cities,Above 60%,Germany,2016,21.1
Annual,Percentage,Cities,Above 60%,Germany,2017,22.8
Annual,Percentage,Cities,Above 60%,Germany,2018,21.6
Annual,Percentage,Cities,Above 60%,Germany,2019,20.8
Annual,Percentage,Cities,Above 60%,Germany,2020,13.9
Annual,Percentage,Cities,Above 60%,Germany,2023,17.0
Annual,Percentage,Cities,Above 60%,Estonia,2004,36.4
Annual,Percentage,Cities,Above 60%,Estonia,2005,30.6
Annual,Percentage,Cities,Above 60%,Estonia,2006,27.3
Annual,Percentage,Cities,Above 60%,Estonia,2007,29.4
Annual,Percentage,Cities,Above 60%,Estonia,2008,21.7
Annual,Percentage,Cities,Above 60%,Estonia,2009,28.1
Annual,Percentage,Cities,Above 60%,Estonia,2010,23.3
Annual,Percentage,Cities,Above 60%,Estonia,2011,19.0
Annual,Percentage,Cities,Above 60%,Estonia,2012,21.3
Annual,Percentage,Cities,Above 60%,Estonia,2013,14.9
Annual,Percentage,Cities,Above 60%,Estonia,2014,13.9
Annual,Percentage,Cities,Above 60%,Estonia,2015,14.6
Annual,Percentage,Cities,Above 60%,Estonia,2016,12.2
Annual,Percentage,Cities,Above 60%,Estonia,2017,10.8
Annual,Percentage,Cities,Above 60%,Estonia,2018,8.5
Annual,Percentage,Cities,Above 60%,Estonia,2019,9.6
Annual,Percentage,Cities,Above 60%,Estonia,2020,6.3
Annual,Percentage,Cities,Above 60%,Estonia,2023,6.9
Annual,Percentage,Cities,Above 60%,Ireland,2003,25.8
Annual,Percentage,Cities,Above 60%,Ireland,2004,22.0
Annual,Percentage,Cities,Above 60%,Ireland,2005,22.9
Annual,Percentage,Cities,Above 60%,Ireland,2006,24.5
Annual,Percentage,Cities,Above 60%,Ireland,2007,22.5
Annual,Percentage,Cities,Above 60%,Ireland,2008,18.3
Annual,Percentage,Cities,Above 60%,Ireland,2009,19.6
Annual,Percentage,Cities,Above 60%,Ireland,2010,15.4
Annual,Percentage,Cities,Above 60%,Ireland,2011,16.2
Annual,Percentage,Cities,Above 60%,Ireland,2012,15.4
Annual,Percentage,Cities,Above 60%,Ireland,2013,15.6
Annual,Percentage,Cities,Above 60%,Ireland,2014,14.7
Annual,Percentage,Cities,Above 60%,Ireland,2015,15.1
Annual,Percentage,Cities,Above 60%,Ireland,2016,13.6
Annual,Percentage,Cities,Above 60%,Ireland,2017,15.0
Annual,Percentage,Cities,Above 60%,Ireland,2018,15.3
Annual,Percentage,Cities,Above 60%,Ireland,2019,10.8
Annual,Percentage,Cities,Above 60%,Ireland,2020,16.0
Annual,Percentage,Cities,Above 60%,Ireland,2023,10.8
Annual,Percentage,Cities,Above 60%,Greece,2003,14.6
Annual,Percentage,Cities,Above 60%,Greece,2004,12.3
Annual,Percentage,Cities,Above 60%,Greece,2005,14.5
Annual,Percentage,Cities,Above 60%,Greece,2006,13.6
Annual,Percentage,Cities,Above 60%,Greece,2007,17.4
Annual,Percentage,Cities,Above 60%,Greece,2008,20.7
Annual,Percentage,Cities,Above 60%,Greece,2009,25.3
Annual,Percentage,Cities,Above 60%,Greece,2010,33.1
Annual,Percentage,Cities,Above 60%,Greece,2011,27.3
Annual,Percentage,Cities,Above 60%,Greece,2012,30.0
Annual,Percentage,Cities,Above 60%,Greece,2013,28.2
Annual,Percentage,Cities,Above 60%,Greece,2014,24.4
Annual,Percentage,Cities,Above 60%,Greece,2015,19.8
Annual,Percentage,Cities,Above 60%,Greece,2016,18.5
Annual,Percentage,Cities,Above 60%,Greece,2017,22.4
Annual,Percentage,Cities,Above 60%,Greece,2018,22.1
Annual,Percentage,Cities,Above 60%,Greece,2019,26.6
Annual,Percentage,Cities,Above 60%,Greece,2020,28.5
Annual,Percentage,Cities,Above 60%,Greece,2023,26.5
Annual,Percentage,Cities,Above 60%,Spain,2004,25.1
Annual,Percentage,Cities,Above 60%,Spain,2005,24.5
Annual,Percentage,Cities,Above 60%,Spain,2006,24.8
Annual,Percentage,Cities,Above 60%,Spain,2007,21.1
Annual,Percentage,Cities,Above 60%,Spain,2008,18.6
Annual,Percentage,Cities,Above 60%,Spain,2009,20.2
Annual,Percentage,Cities,Above 60%,Spain,2010,16.8
Annual,Percentage,Cities,Above 60%,Spain,2011,13.4
Annual,Percentage,Cities,Above 60%,Spain,2012,12.6
Annual,Percentage,Cities,Above 60%,Spain,2013,18.9
Annual,Percentage,Cities,Above 60%,Spain,2014,14.8
Annual,Percentage,Cities,Above 60%,Spain,2015,12.9
Annual,Percentage,Cities,Above 60%,Spain,2016,11.0
Annual,Percentage,Cities,Above 60%,Spain,2017,11.0
Annual,Percentage,Cities,Above 60%,Spain,2018,13.6
Annual,Percentage,Cities,Above 60%,Spain,2019,15.6
Annual,Percentage,Cities,Above 60%,Spain,2020,15.8
Annual,Percentage,Cities,Above 60%,Spain,2023,15.2
Annual,Percentage,Cities,Above 60%,France,2004,30.1
Annual,Percentage,Cities,Above 60%,France,2005,23.9
Annual,Percentage,Cities,Above 60%,France,2006,22.1
Annual,Percentage,Cities,Above 60%,France,2007,22.1
Annual,Percentage,Cities,Above 60%,France,2008,19.3
Annual,Percentage,Cities,Above 60%,France,2009,21.3
Annual,Percentage,Cities,Above 60%,France,2010,20.6
Annual,Percentage,Cities,Above 60%,France,2011,19.7
Annual,Percentage,Cities,Above 60%,France,2012,18.9
Annual,Percentage,Cities,Above 60%,France,2013,22.0
Annual,Percentage,Cities,Above 60%,France,2014,20.1
Annual,Percentage,Cities,Above 60%,France,2015,18.5
Annual,Percentage,Cities,Above 60%,France,2016,19.2
Annual,Percentage,Cities,Above 60%,France,2017,18.1
Annual,Percentage,Cities,Above 60%,France,2018,19.7
Annual,Percentage,Cities,Above 60%,France,2019,19.6
Annual,Percentage,Cities,Above 60%,France,2020,24.6
Annual,Percentage,Cities,Above 60%,France,2023,22.0
Annual,Percentage,Cities,Above 60%,Croatia,2010,10.0
Annual,Percentage,Cities,Above 60%,Croatia,2011,6.4
Annual,Percentage,Cities,Above 60%,Croatia,2012,6.5
Annual,Percentage,Cities,Above 60%,Croatia,2013,7.1
Annual,Percentage,Cities,Above 60%,Croatia,2014,7.0
Annual,Percentage,Cities,Above 60%,Croatia,2015,7.7
Annual,Percentage,Cities,Above 60%,Croatia,2016,7.0
Annual,Percentage,Cities,Above 60%,Croatia,2017,6.4
Annual,Percentage,Cities,Above 60%,Croatia,2018,4.7
Annual,Percentage,Cities,Above 60%,Croatia,2019,4.3
Annual,Percentage,Cities,Above 60%,Croatia,2020,3.4
Annual,Percentage,Cities,Above 60%,Croatia,2023,2.6
Annual,Percentage,Cities,Above 60%,Italy,2004,25.0
Annual,Percentage,Cities,Above 60%,Italy,2005,23.8
Annual,Percentage,Cities,Above 60%,Italy,2006,24.2
Annual,Percentage,Cities,Above 60%,Italy,2007,26.1
Annual,Percentage,Cities,Above 60%,Italy,2008,22.2
Annual,Percentage,Cities,Above 60%,Italy,2009,24.2
Annual,Percentage,Cities,Above 60%,Italy,2010,19.4
Annual,Percentage,Cities,Above 60%,Italy,2011,21.3
Annual,Percentage,Cities,Above 60%,Italy,2012,20.3
Annual,Percentage,Cities,Above 60%,Italy,2013,21.3
Annual,Percentage,Cities,Above 60%,Italy,2014,22.5
Annual,Percentage,Cities,Above 60%,Italy,2015,28.2
Annual,Percentage,Cities,Above 60%,Italy,2016,22.5
Annual,Percentage,Cities,Above 60%,Italy,2017,17.8
Annual,Percentage,Cities,Above 60%,Italy,2018,16.5
Annual,Percentage,Cities,Above 60%,Italy,2019,14.2
Annual,Percentage,Cities,Above 60%,Italy,2020,12.1
Annual,Percentage,Cities,Above 60%,Italy,2023,10.8
Annual,Percentage,Cities,Above 60%,Cyprus,2005,8.6
Annual,Percentage,Cities,Above 60%,Cyprus,2006,14.3
Annual,Percentage,Cities,Above 60%,Cyprus,2007,14.1
Annual,Percentage,Cities,Above 60%,Cyprus,2008,10.6
Annual,Percentage,Cities,Above 60%,Cyprus,2009,8.5
Annual,Percentage,Cities,Above 60%,Cyprus,2010,15.2
Annual,Percentage,Cities,Above 60%,Cyprus,2011,15.9
Annual,Percentage,Cities,Above 60%,Cyprus,2012,17.5
Annual,Percentage,Cities,Above 60%,Cyprus,2013,15.2
Annual,Percentage,Cities,Above 60%,Cyprus,2014,14.2
Annual,Percentage,Cities,Above 60%,Cyprus,2015,10.4
Annual,Percentage,Cities,Above 60%,Cyprus,2016,13.0
Annual,Percentage,Cities,Above 60%,Cyprus,2017,15.7
Annual,Percentage,Cities,Above 60%,Cyprus,2018,16.8
Annual,Percentage,Cities,Above 60%,Cyprus,2019,15.9
Annual,Percentage,Cities,Above 60%,Cyprus,2020,9.9
Annual,Percentage,Cities,Above 60%,Cyprus,2023,10.8
Annual,Percentage,Cities,Above 60%,Latvia,2005,32.2
Annual,Percentage,Cities,Above 60%,Latvia,2006,31.8
Annual,Percentage,Cities,Above 60%,Latvia,2007,33.4
Annual,Percentage,Cities,Above 60%,Latvia,2008,35.6
Annual,Percentage,Cities,Above 60%,Latvia,2009,31.2
Annual,Percentage,Cities,Above 60%,Latvia,2010,34.4
Annual,Percentage,Cities,Above 60%,Latvia,2011,27.0
Annual,Percentage,Cities,Above 60%,Latvia,2012,22.8
Annual,Percentage,Cities,Above 60%,Latvia,2013,18.4
Annual,Percentage,Cities,Above 60%,Latvia,2014,19.5
Annual,Percentage,Cities,Above 60%,Latvia,2015,21.6
Annual,Percentage,Cities,Above 60%,Latvia,2016,17.9
Annual,Percentage,Cities,Above 60%,Latvia,2017,13.2
Annual,Percentage,Cities,Above 60%,Latvia,2018,17.5
Annual,Percentage,Cities,Above 60%,Latvia,2019,11.5
Annual,Percentage,Cities,Above 60%,Latvia,2020,8.3
Annual,Percentage,Cities,Above 60%,Latvia,2023,11.6
Annual,Percentage,Cities,Above 60%,Lithuania,2005,13.7
Annual,Percentage,Cities,Above 60%,Lithuania,2006,11.6
Annual,Percentage,Cities,Above 60%,Lithuania,2007,13.1
Annual,Percentage,Cities,Above 60%,Lithuania,2008,7.6
Annual,Percentage,Cities,Above 60%,Lithuania,2009,10.2
Annual,Percentage,Cities,Above 60%,Lithuania,2010,8.5
Annual,Percentage,Cities,Above 60%,Lithuania,2011,8.3
Annual,Percentage,Cities,Above 60%,Lithuania,2012,8.8
Annual,Percentage,Cities,Above 60%,Lithuania,2013,9.8
Annual,Percentage,Cities,Above 60%,Lithuania,2014,6.3
Annual,Percentage,Cities,Above 60%,Lithuania,2015,6.7
Annual,Percentage,Cities,Above 60%,Lithuania,2016,4.7
Annual,Percentage,Cities,Above 60%,Lithuania,2017,12.1
Annual,Percentage,Cities,Above 60%,Lithuania,2018,5.0
Annual,Percentage,Cities,Above 60%,Lithuania,2019,5.0
Annual,Percentage,Cities,Above 60%,Lithuania,2020,4.1
Annual,Percentage,Cities,Above 60%,Lithuania,2023,3.6
Annual,Percentage,Cities,Above 60%,Luxembourg,2003,21.1
Annual,Percentage,Cities,Above 60%,Luxembourg,2004,16.2
Annual,Percentage,Cities,Above 60%,Luxembourg,2005,18.3
Annual,Percentage,Cities,Above 60%,Luxembourg,2006,15.0
Annual,Percentage,Cities,Above 60%,Luxembourg,2007,13.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2008,15.5
Annual,Percentage,Cities,Above 60%,Luxembourg,2009,12.7
Annual,Percentage,Cities,Above 60%,Luxembourg,2010,14.4
Annual,Percentage,Cities,Above 60%,Luxembourg,2011,13.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2012,16.3
Annual,Percentage,Cities,Above 60%,Luxembourg,2013,14.7
Annual,Percentage,Cities,Above 60%,Luxembourg,2014,17.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2015,18.7
Annual,Percentage,Cities,Above 60%,Luxembourg,2016,13.8
Annual,Percentage,Cities,Above 60%,Luxembourg,2017,15.0
Annual,Percentage,Cities,Above 60%,Luxembourg,2018,17.0
Annual,Percentage,Cities,Above 60%,Luxembourg,2019,14.4
Annual,Percentage,Cities,Above 60%,Luxembourg,2020,12.1
Annual,Percentage,Cities,Above 60%,Luxembourg,2023,18.4
Annual,Percentage,Cities,Above 60%,Hungary,2005,21.7
Annual,Percentage,Cities,Above 60%,Hungary,2006,16.0
Annual,Percentage,Cities,Above 60%,Hungary,2007,17.2
Annual,Percentage,Cities,Above 60%,Hungary,2008,15.0
Annual,Percentage,Cities,Above 60%,Hungary,2009,14.1
Annual,Percentage,Cities,Above 60%,Hungary,2010,12.9
Annual,Percentage,Cities,Above 60%,Hungary,2011,13.0
Annual,Percentage,Cities,Above 60%,Hungary,2012,9.9
Annual,Percentage,Cities,Above 60%,Hungary,2013,13.3
Annual,Percentage,Cities,Above 60%,Hungary,2014,15.7
Annual,Percentage,Cities,Above 60%,Hungary,2015,10.0
Annual,Percentage,Cities,Above 60%,Hungary,2016,9.6
Annual,Percentage,Cities,Above 60%,Hungary,2017,8.0
Annual,Percentage,Cities,Above 60%,Hungary,2018,4.6
