geo,year,noise_rate_scaled,pollution_rate_scaled,crime_rate_scaled,hpi_weight_scaled,safety_score,safety_index,affordability_index,combined_score
Latvia,2012,-0.7160366279352425,1.3067417123736718,0.4874242217135554,-0.3652321607163612,0.35937643538399494,0.640623564616005,1.3652321607163613,0.9304670030561475
Latvia,2013,-0.7798714909712465,0.6705838326547304,0.4049231840754129,-0.0711584348325492,0.09854517525296559,0.9014548247470344,1.0711584348325491,0.9693362687812404
Latvia,2014,-0.4298093388383226,1.1546170020060986,0.27704657573629277,0.1293687186391977,0.33395141296802294,0.666048587031977,0.8706312813608024,0.7478816647635071
Latvia,2015,-0.7881082474920209,0.6784864150114874,-0.24477248732495613,-0.15241780421325726,-0.11813143993516322,1.1181314399351632,1.1524178042132573,1.1318459856464007
Latvia,2016,-0.7736939235806656,0.5599476796601324,-0.44483750359745067,0.35479793692116124,-0.21952791583932796,1.219527915839328,0.6452020630788388,0.9897975747351323
Latvia,2017,-0.6810304127219505,0.8701240371628457,-0.7315286093899942,0.7096523604667534,-0.18081166164969967,1.1808116616496998,0.2903476395332466,0.8246260528031185
Latvia,2018,-0.7963450040127958,0.8464162900925747,-0.8222797507919507,1.1379023434529838,-0.25740282157072397,1.257402821570724,-0.1379023434529838,0.6992807555612408
Latvia,2019,-0.9487249996471274,0.7021941620817591,-1.1172209603483088,1.5538651234078587,-0.4545839326378924,1.4545839326378924,-0.5538651234078587,0.6512043102195919
Latvia,2020,-0.9054820279130602,0.3327484369033676,-1.1997219979864506,1.6436436202236402,-0.5908185296653811,1.590818529665381,-0.6436436202236402,0.6970336697097725
Latvia,2023,-0.8972452713922856,0.25767390451417604,-1.1667215829311937,3.3060202756793715,-0.6020976499364344,1.6020976499364346,-2.3060202756793715,0.038850479690112016
Lithuania,2006,0.7964377881920065,0.38609086781147767,-0.4912443372689056,1.2927211016480828,0.23042810624485954,0.7695718937551405,-0.29272110164808285,0.34465469559385115
Lithuania,2007,0.63273225234161,0.6913281113412177,-0.6706840941318644,0.9237773519598682,0.21779208985032109,0.7822079101496789,0.07622264804013179,0.49981380530586006
Lithuania,2008,-0.01900110736468581,-0.08510060521016014,-1.0264698189463521,1.0238770993219908,-0.37685717717373274,1.3768571771737328,-0.02387709932199078,0.8165634665754433
Lithuania,2009,-0.1147534019186912,0.03936506690876268,-0.7201847167147497,-1.0053135239631876,-0.2651910172415594,1.2651910172415595,2.0053135239631876,1.5612400199302108
Lithuania,2010,-0.510117714915876,-0.1443699728858383,-0.9460313072491636,-0.8775266124370742,-0.5335063316836259,1.533506331683626,1.8775266124370742,1.6711144439850052
Lithuania,2011,-0.30625799102670265,0.2645886640763379,-1.0574077080606554,-0.44878514132958924,-0.3663590116703401,1.3663590116703401,1.4487851413295894,1.3993294635340399
Lithuania,2012,-0.5986628475142037,0.18852630889255192,-1.1605340051083333,-0.5675614372993742,-0.523556847909995,1.523556847909995,1.5675614372993742,1.5411586836657467
Lithuania,2013,-0.4895258236139391,0.43153071636283014,-0.9542814110129779,-0.5056339340213345,-0.33742550608802896,1.337425506088029,1.5056339340213345,1.4047088772613512
Lithuania,2014,-0.37215204319290013,0.17864808094660567,-1.2100346276912186,-0.21172403751127378,-0.46784619664583765,1.4678461966458376,1.2117240375112739,1.3653973329920122
Lithuania,2015,-1.0063822952925499,-0.34884929136692655,-1.5214760447752047,-0.12948169188805736,-0.9589025438115604,1.9589025438115604,1.1294816918880572,1.6271342030421592
Lithuania,2016,-1.2637809365667585,-0.33304412665341226,-1.6287273937047895,0.09201562142387273,-1.07518415230832,2.07518415230832,0.9079843785761272,1.6083042428154428
Lithuania,2017,-0.862239056178993,0.3287971457249891,-0.756278920681437,0.4860252652960553,-0.42990694371181365,1.4299069437118137,0.5139747347039447,1.0635340601086662
