geo,year,noise_rate,pollution_rate,crime_rate,hpi_weight
Romania,2016,20.922222222222224,15.088888888888887,15.677777777777777,66.86
Romania,2017,20.266666666666666,16.72222222222222,13.288888888888888,70.78333333333333
Romania,2018,21.655555555555555,16.522222222222222,12.533333333333333,74.48333333333333
Romania,2019,20.41111111111111,14.899999999999999,10.233333333333333,76.24
Romania,2020,18.144444444444446,12.877777777777778,9.211111111111112,80.19333333333333
Romania,2023,19.688888888888886,12.11111111111111,5.699999999999999,91.96666666666668
Slovakia,2006,20.244444444444444,20.51111111111111,9.711111111111112,77.14
Slovakia,2007,21.133333333333336,19.966666666666665,9.144444444444444,75.99333333333334
Slovakia,2008,20.933333333333334,20.788888888888888,10.933333333333334,84.17
Slovakia,2009,22.077777777777776,24.01111111111111,13.244444444444445,63.96666666666666
Slovakia,2010,19.677777777777777,21.200000000000003,11.077777777777778,64.45333333333333
Slovakia,2011,16.855555555555554,17.51111111111111,11.744444444444445,64.2
Slovakia,2012,16.366666666666667,16.022222222222222,10.899999999999999,61.97
Slovakia,2013,16.9,15.677777777777777,10.155555555555557,63.67333333333334
Slovakia,2014,15.144444444444446,14.755555555555556,9.844444444444443,64.73
Slovakia,2015,13.644444444444444,12.655555555555555,8.377777777777778,69.44666666666667
Slovakia,2016,13.866666666666667,11.588888888888889,7.655555555555556,74.42666666666666
Slovakia,2017,14.333333333333334,13.644444444444444,7.0,78.38333333333334
Slovakia,2018,11.600000000000001,10.022222222222222,5.655555555555555,84.57333333333334
Slovakia,2019,11.255555555555556,10.0,6.822222222222222,92.63666666666667
Slovakia,2020,10.11111111111111,10.633333333333333,5.233333333333333,101.31666666666668
Slovakia,2023,11.899999999999999,9.355555555555556,5.933333333333334,118.42666666666668
Slovenia,2007,22.077777777777776,22.066666666666666,13.211111111111112,111.97999999999999
Slovenia,2008,20.533333333333335,22.0,10.788888888888888,82.21
Slovenia,2009,18.677777777777777,21.62222222222222,15.08888888888889,69.14333333333333
Slovenia,2010,17.4,19.055555555555557,10.655555555555557,72.43666666666667
Slovenia,2011,18.288888888888888,19.811111111111114,9.666666666666666,75.26666666666667
Slovenia,2012,14.722222222222221,16.88888888888889,9.488888888888889,66.94333333333334
Slovenia,2013,12.866666666666667,16.27777777777778,10.377777777777778,63.876666666666665
Slovenia,2014,14.988888888888889,16.11111111111111,11.433333333333334,59.080000000000005
Slovenia,2015,14.399999999999999,16.5,10.244444444444445,62.04
Slovenia,2016,15.122222222222222,16.522222222222222,9.522222222222222,64.88333333333334
Slovenia,2017,14.47777777777778,17.422222222222224,8.577777777777778,71.82333333333334
Slovenia,2018,15.133333333333333,16.700000000000003,8.144444444444444,77.98666666666666
Slovenia,2019,15.622222222222222,16.5,8.266666666666667,82.34666666666666
Slovenia,2020,16.133333333333333,15.644444444444446,8.155555555555557,85.33666666666666
Slovenia,2023,15.566666666666666,16.288888888888888,7.533333333333333,117.43333333333334
Spain,2006,24.799999999999997,14.41111111111111,17.444444444444443,118.10499999999999
Spain,2007,24.644444444444446,14.288888888888888,16.311111111111114,89.72333333333331
Spain,2008,20.811111111111114,11.477777777777778,13.144444444444444,84.75333333333333
Spain,2009,20.77777777777778,11.7,14.944444444444445,77.39
Spain,2010,17.355555555555554,9.555555555555555,11.966666666666667,77.58333333333333
Spain,2011,14.955555555555556,7.544444444444445,10.166666666666666,69.67666666666666
Spain,2012,14.822222222222223,7.533333333333333,9.633333333333333,56.60333333333333
Spain,2013,17.022222222222222,8.766666666666667,12.8,52.88666666666666
Spain,2014,15.211111111111112,9.255555555555555,10.81111111111111,56.196666666666665
Spain,2015,15.066666666666666,9.68888888888889,9.033333333333333,59.306666666666665
Spain,2016,15.944444444444445,9.422222222222222,10.277777777777779,62.326666666666675
Spain,2017,14.433333333333334,7.555555555555555,7.844444444444444,66.62333333333332
Spain,2018,16.233333333333334,9.411111111111111,10.133333333333333,71.13666666666667
Spain,2019,12.411111111111111,8.233333333333333,10.477777777777778,74.2
Spain,2020,20.77777777777778,11.0,13.555555555555555,74.82000000000001
Spain,2023,21.444444444444443,9.533333333333333,12.466666666666667,87.14999999999999
Sweden,2005,13.122222222222222,5.6,11.155555555555557,61.2
Sweden,2006,15.355555555555554,8.255555555555555,16.9,49.93
Sweden,2007,15.533333333333335,7.444444444444445,15.255555555555556,55.673333333333325
Sweden,2008,17.08888888888889,11.444444444444445,17.366666666666667,52.48
Sweden,2009,16.188888888888886,10.477777777777778,16.166666666666668,54.79
Sweden,2010,16.133333333333333,8.933333333333334,14.088888888888889,60.623333333333335
Sweden,2011,16.788888888888888,7.955555555555555,15.711111111111112,60.35
Sweden,2012,16.077777777777776,8.644444444444444,14.122222222222222,60.666666666666664
Sweden,2013,13.833333333333334,7.877777777777778,11.122222222222222,65.07000000000001
Sweden,2014,14.422222222222224,8.455555555555556,11.944444444444445,72.44
Sweden,2015,13.877777777777778,8.055555555555555,12.588888888888889,82.76666666666667
Sweden,2016,18.144444444444442,6.477777777777778,13.722222222222221,87.59333333333332
Sweden,2017,17.48888888888889,6.822222222222222,13.0,92.69666666666667
Sweden,2018,17.033333333333335,5.988888888888889,14.166666666666666,89.35000000000001
Sweden,2019,17.08888888888889,6.266666666666667,12.444444444444445,92.71
Sweden,2020,17.144444444444446,5.333333333333333,13.18888888888889,97.13333333333333
Sweden,2023,11.31111111111111,5.433333333333334,9.144444444444444,101.79666666666667
Switzerland,2018,17.233333333333334,9.0,7.911111111111111,3.0
Switzerland,2019,18.977777777777774,9.766666666666667,7.355555555555556,3.7
Switzerland,2020,18.799999999999997,8.088888888888889,6.833333333333333,2.5
Switzerland,2023,17.533333333333335,8.488888888888889,7.888888888888889,2.2
United Kingdom,2005,20.466666666666665,13.366666666666667,22.12222222222222,85.3
United Kingdom,2006,19.355555555555558,11.855555555555556,21.288888888888888,63.89666666666667
United Kingdom,2007,16.433333333333334,10.988888888888889,21.12222222222222,70.67333333333333
United Kingdom,2008,18.72222222222222,11.377777777777778,21.01111111111111,62.93333333333334
United Kingdom,2009,18.422222222222224,11.38888888888889,21.322222222222223,55.69
United Kingdom,2010,19.033333333333335,11.733333333333333,20.822222222222223,63.98333333333334
United Kingdom,2011,18.27777777777778,10.833333333333334,18.72222222222222,60.63666666666666
United Kingdom,2012,17.08888888888889,7.811111111111111,17.744444444444444,61.5
United Kingdom,2013,15.533333333333335,7.48888888888889,15.288888888888888,63.81
United Kingdom,2014,15.877777777777778,7.133333333333334,14.577777777777776,70.66000000000001
United Kingdom,2015,15.055555555555555,7.555555555555555,15.288888888888888,73.99333333333333
United Kingdom,2016,15.511111111111111,7.966666666666667,14.488888888888889,79.39333333333333
United Kingdom,2017,15.677777777777777,9.11111111111111,16.155555555555555,82.10333333333334
United Kingdom,2018,17.366666666666667,12.011111111111111,19.333333333333332,84.31
